迭代精度：0.001
迭代次数：1000
wkt_geom	tail	head	flow	time
MultiLineString ((545454 1781217, 548118 1797867))	458	468	2296.7399999999893	0.080833333333336
MultiLineString ((658341 2020977, 671328 2023641))	431	597	753.2699999999994	0.080833333333333
MultiLineString ((671328 1801197, 685314 1804527))	449	662	589.1299999999998	0.080833333333333
MultiLineString ((671328 2023641, 658341 2020977))	597	431	524.6799999999996	0.080833333333333
MultiLineString ((685314 1804527, 671328 1801197))	662	449	652.8199999999996	0.080833333333333
MultiLineString ((570429 1915083, 567099 1900098))	690	410	2448.3000000000065	0.080555555555583
MultiLineString ((567099 1900098, 570429 1915083))	410	690	2298.4500000000044	0.080555555555577
MultiLineString ((453879 2026305, 457209 2016981))	388	708	147.55999999999997	0.080555555555556
MultiLineString ((457209 2016981, 453879 2026305))	708	388	218.13	0.080555555555556
MultiLineString ((691308 1987677, 693639 1979352))	621	547	3755.7900000000036	0.08027777777778
MultiLineString ((693639 1979352, 691308 1987677))	547	621	2972.8300000000063	0.080277777777779
MultiLineString ((598068 1910754, 586413 1903095))	539	409	8767.362695312651	0.079444444444557
MultiLineString ((618381 2101896, 609057 2105559))	421	754	2186.7000000000007	0.079444444444461
MultiLineString ((586413 1903095, 598068 1910754))	409	539	3608.57035156252	0.079444444444448
MultiLineString ((609057 2105559, 618381 2101896))	754	421	843.2499999999995	0.079444444444445
MultiLineString ((585414 1791540, 589077 1786212))	455	835	839.2199999999987	0.079166666666667
MultiLineString ((548118 1797867, 540459 1800864))	468	830	428.289999999999	0.079166666666667
MultiLineString ((540459 1800864, 548118 1797867))	830	468	266.28999999999996	0.079166666666667
MultiLineString ((589077 1786212, 585414 1791540))	835	455	680.8700000000001	0.079166666666667
MultiLineString ((591741 1977687, 586080 1981017))	403	606	6627.880000000012	0.0788888888934
MultiLineString ((692640 1913085, 679320 1908090))	499	500	14119.190000000093	0.078888888889641
MultiLineString ((691974 1927404, 677655 1926072))	492	491	17031.80605468744	0.078888888889451
MultiLineString ((586080 1981017, 591741 1977687))	606	403	3248.790000000009	0.078888888889149
MultiLineString ((679320 1908090, 692640 1913085))	500	499	9373.800000000063	0.078888888889035
MultiLineString ((677655 1926072, 691974 1927404))	491	492	10861.863046875074	0.07888888888898
MultiLineString ((646020 1924740, 649350 1918080))	485	628	4256.940000000005	0.078888888888891
MultiLineString ((649350 1918080, 646020 1924740))	628	485	3397.681210937499	0.07888888888889
MultiLineString ((652680 1820511, 649683 1806525))	650	453	1754.679999999997	0.078333333335115
MultiLineString ((649683 1806525, 652680 1820511))	453	650	1347.109999999997	0.078333333333952
MultiLineString ((692640 1935729, 682650 1945719))	494	495	21700.979999999592	0.078055555555951
MultiLineString ((682650 1945719, 692640 1935729))	495	494	16525.050000000236	0.078055555555689
MultiLineString ((703629 1879119, 699633 1877121))	530	577	6122.020000000004	0.078055555555582
MultiLineString ((699633 1877121, 703629 1879119))	577	530	3354.3887890625087	0.078055555555558
MultiLineString ((611388 1874457, 610056 1868130))	476	707	1728.0699999999952	0.077500000000001
MultiLineString ((610056 1868130, 611388 1874457))	707	476	913.0699999999985	0.0775
MultiLineString ((685980 1788210, 671328 1784880))	664	448	2031.1499999999976	0.077222222222224
MultiLineString ((671328 1784880, 685980 1788210))	448	664	1934.819999999996	0.077222222222223
MultiLineString ((634032 1621377, 625707 1620045))	442	899	69.16000000000001	0.077222222222222
MultiLineString ((625707 1620045, 634032 1621377))	899	442	69.59000000000005	0.077222222222222
MultiLineString ((600732 1948383, 597735 1953045))	682	488	2521.5042968750017	0.076944444444456
MultiLineString ((654345 2028969, 657675 2041623))	429	778	5274.790000000012	0.076944444444449
MultiLineString ((597735 1953045, 600732 1948383))	488	682	1951.0599999999984	0.076944444444449
MultiLineString ((657675 2041623, 654345 2028969))	778	429	2530.8100000000118	0.076944444444445
MultiLineString ((714285 1887777, 703629 1879119))	575	530	4753.870000000006	0.07611111111112
MultiLineString ((703629 1879119, 714285 1887777))	530	575	3166.160000000008	0.076111111111113
MultiLineString ((550782 1899432, 534798 1898100))	411	412	6752.602695312541	0.075833333333491
MultiLineString ((554778 1830501, 553113 1814517))	470	469	4379.7097656251135	0.075833333333361
MultiLineString ((534798 1898100, 550782 1899432))	412	411	3663.720351562543	0.075833333333347
MultiLineString ((553113 1814517, 554778 1830501))	469	470	2732.769999999988	0.075833333333338
MultiLineString ((567099 1900098, 550782 1899432))	410	411	9786.782695312706	0.075555555556249
MultiLineString ((550782 1899432, 567099 1900098))	411	410	5789.24722656258	0.07555555555564
MultiLineString ((635697 1979352, 648018 1982682))	439	614	3358.820000000012	0.075555555555557
MultiLineString ((716283 1800531, 717282 1786878))	521	519	3106.706953125057	0.075555555555557
MultiLineString ((648018 1982682, 635697 1979352))	614	439	3379.9800000000027	0.075555555555557
MultiLineString ((717282 1786878, 716283 1800531))	519	521	2000.9099999999971	0.075555555555556
MultiLineString ((569430 1791207, 585414 1791540))	456	455	3265.079765625003	0.075000000000009
MultiLineString ((585414 1791540, 569430 1791207))	455	456	3213.1399999999867	0.075000000000008
MultiLineString ((585414 1791540, 588411 1802862))	455	833	1021.83	0.075
MultiLineString ((588411 1802862, 585414 1791540))	833	455	1101.4299999999987	0.075
MultiLineString ((624375 1897101, 617715 1899765))	478	703	4449.71000000001	0.074722222222227
MultiLineString ((617715 1899765, 624375 1897101))	703	478	3968.36000000001	0.074722222222225
MultiLineString ((648351 1948383, 652680 1956042))	624	555	8813.070000000022	0.074444444444518
MultiLineString ((652680 1956042, 648351 1948383))	555	624	8540.79000000002	0.074444444444509
MultiLineString ((659340 1924740, 660672 1934064))	489	630	2802.0600000000045	0.074444444444449
MultiLineString ((660672 1934064, 659340 1924740))	630	489	2495.6200000000063	0.074444444444447
MultiLineString ((659340 1924740, 646020 1924740))	489	485	13363.858750000138	0.07388888888946
MultiLineString ((646020 1924740, 659340 1924740))	485	489	12672.66339843758	0.073888888889343
MultiLineString ((608391 1945386, 597735 1953045))	487	488	6214.430000000133	0.073611111111137
MultiLineString ((597735 1953045, 608391 1945386))	488	487	4095.0200000000805	0.073611111111116
MultiLineString ((638361 2026971, 641691 2040624))	427	779	2839.7200000000003	0.073611111111111
MultiLineString ((641691 2040624, 638361 2026971))	779	427	1645.4299999999996	0.073611111111111
MultiLineString ((635697 1992006, 648018 1995336))	440	612	2887.7900000000077	0.073333333333381
MultiLineString ((648018 1995336, 635697 1992006))	612	440	2388.420000000021	0.073333333333356
MultiLineString ((635697 1992006, 635364 2005326))	440	441	7286.600000000121	0.073055555555605
MultiLineString ((635364 2005326, 635697 1992006))	441	440	4338.600000000097	0.073055555555562
MultiLineString ((666000 1992006, 665667 2004993))	433	432	9113.740000000085	0.072777777777898
MultiLineString ((519147 1897101, 503829 1896435))	413	414	6200.132695312521	0.072777777777885
MultiLineString ((632700 2037627, 625707 2041623))	425	775	2612.6751171875	0.07277777777781
MultiLineString ((665667 2004993, 666000 1992006))	432	433	6054.540000000063	0.072777777777801
MultiLineString ((503829 1896435, 519147 1897101))	414	413	4101.470351562519	0.072777777777798
MultiLineString ((625707 2041623, 632700 2037627))	775	425	1652.6499999999967	0.072777777777783
MultiLineString ((521811 1996335, 529470 2008989))	393	712	2542.800000000003	0.072777777777781
MultiLineString ((529470 2008989, 521811 1996335))	712	393	2192.840000000005	0.072777777777779
MultiLineString ((677655 1926072, 664668 1924407))	491	490	15167.386054687608	0.072500000000325
MultiLineString ((534798 1898100, 519147 1897101))	412	413	6752.602695312541	0.072500000000151
MultiLineString ((664668 1924407, 677655 1926072))	490	491	10477.49304687508	0.072500000000073
MultiLineString ((691308 1995336, 691308 1987677))	620	621	3254.660000000003	0.072500000000015
MultiLineString ((519147 1897101, 534798 1898100))	413	412	3663.720351562543	0.072500000000013
MultiLineString ((691308 1987677, 691308 1995336))	621	620	2456.5900000000074	0.072500000000005
MultiLineString ((781218 1824174, 772560 1813185))	903	514	2132.5799999999986	0.072500000000003
MultiLineString ((772560 1813185, 781218 1824174))	514	903	2022.6599999999983	0.072500000000002
MultiLineString ((654345 1866132, 666999 1869795))	506	644	5064.510000000008	0.071944444444456
MultiLineString ((666999 1869795, 654345 1866132))	644	506	4307.321210937519	0.07194444444445
MultiLineString ((689643 1834497, 684648 1837494))	525	652	2568.7900000000013	0.07138888888889
MultiLineString ((613053 2117214, 626373 2120211))	420	751	861.8399999999996	0.071388888888889
MultiLineString ((684648 1837494, 689643 1834497))	652	525	1767.0499999999997	0.071388888888889
MultiLineString ((626373 2120211, 613053 2117214))	751	420	1113.449999999999	0.071388888888889
MultiLineString ((682650 1945719, 673659 1955043))	495	496	23471.422734374475	0.071111111111602
MultiLineString ((673659 1955043, 682650 1945719))	496	495	19574.256953124725	0.071111111111351
MultiLineString ((521811 1996335, 507825 2000997))	393	392	5142.3730859375655	0.070833333333383
MultiLineString ((507825 2000997, 521811 1996335))	392	393	2908.422265625011	0.070833333333338
MultiLineString ((788544 1749582, 780219 1752912))	517	908	553.4499999999999	0.070833333333333
MultiLineString ((780219 1752912, 788544 1749582))	908	517	478.2399999999999	0.070833333333333
MultiLineString ((635697 1979352, 635697 1992006))	439	440	10607.45000000017	0.070277777777991
MultiLineString ((624375 1897101, 626706 1884780))	478	477	9967.310000000498	0.070277777777836
MultiLineString ((635697 1992006, 635697 1979352))	440	439	6722.770000000178	0.070277777777812
MultiLineString ((593739 1956375, 589077 1945386))	405	406	6044.733242187636	0.0702777777778
MultiLineString ((626706 1884780, 624375 1897101))	477	478	5839.690000000153	0.070277777777785
MultiLineString ((589077 1945386, 593739 1956375))	406	405	3900.510312500089	0.070277777777782
MultiLineString ((701298 1838160, 689643 1834497))	657	525	2213.990000000004	0.069722222222223
MultiLineString ((689643 1834497, 701298 1838160))	525	657	1910.489999999999	0.069722222222222
MultiLineString ((662670 1901097, 667332 1897101))	501	571	5512.460000000011	0.069166666666677
MultiLineString ((667332 1897101, 662670 1901097))	571	501	4102.580000000013	0.06916666666667
MultiLineString ((674658 1817514, 668664 1820511))	451	655	2412.229999999999	0.068888888888889
MultiLineString ((527472 1693305, 519480 1695969))	465	881	526.5099999999996	0.068888888888889
MultiLineString ((668664 1820511, 674658 1817514))	655	451	1843.89	0.068888888888889
MultiLineString ((519480 1695969, 527472 1693305))	881	465	363.0399999999999	0.068888888888889
MultiLineString ((601731 1932066, 588744 1928736))	692	407	3913.825703125001	0.068611111111112
MultiLineString ((588744 1928736, 601731 1932066))	407	692	2489.800000000003	0.068611111111111
MultiLineString ((600732 1948383, 589077 1945386))	682	406	4842.4700000000075	0.068055555555625
MultiLineString ((602397 1884114, 589743 1880451))	706	474	4700.560000000031	0.068055555555589
MultiLineString ((589743 1880451, 602397 1884114))	474	706	4041.9600000000332	0.068055555555574
MultiLineString ((589077 1945386, 600732 1948383))	406	682	2288.7100000000046	0.068055555555559
MultiLineString ((601731 1792872, 605061 1787211))	454	840	959.749765624996	0.068055555555556
MultiLineString ((605061 1787211, 601731 1792872))	840	454	643.4399999999979	0.068055555555556
MultiLineString ((647352 1876122, 654345 1866132))	505	506	7920.77000000022	0.067222222222244
MultiLineString ((551115 1996335, 538794 1996002))	395	394	5751.694296875093	0.06722222222224
MultiLineString ((614052 1920744, 616716 1933065))	481	691	5287.657265625005	0.067222222222227
MultiLineString ((647352 1876122, 651015 1869462))	505	639	4294.96000000002	0.067222222222225
MultiLineString ((654345 1866132, 647352 1876122))	506	505	4895.731210937633	0.067222222222225
MultiLineString ((616716 1933065, 614052 1920744))	691	481	4766.713046875008	0.067222222222225
MultiLineString ((538794 1996002, 551115 1996335))	394	395	2895.3100000000063	0.067222222222223
MultiLineString ((651015 1869462, 647352 1876122))	639	505	2137.1400000000067	0.067222222222222
MultiLineString ((688644 1819512, 698301 1815849))	508	509	5827.080000000073	0.066944444444463
MultiLineString ((698301 1815849, 688644 1819512))	509	508	4837.57304687507	0.066944444444453
MultiLineString ((654345 1729935, 647352 1733265))	446	858	416.85999999999956	0.066944444444444
MultiLineString ((569430 1791207, 573093 1786212))	456	836	678.9099999999997	0.066944444444444
MultiLineString ((573093 1786212, 569430 1791207))	836	456	880.7600000000001	0.066944444444444
MultiLineString ((647352 1733265, 654345 1729935))	858	446	232.36999999999998	0.066944444444444
MultiLineString ((635697 1967364, 635697 1979352))	438	439	7079.890000000154	0.066666666666707
MultiLineString ((635697 1979352, 635697 1967364))	439	438	4749.340000000158	0.066666666666675
MultiLineString ((621711 1930068, 616716 1933065))	486	691	3486.642734375002	0.066666666666667
MultiLineString ((616716 1933065, 621711 1930068))	691	486	2109.526953124999	0.066666666666667
MultiLineString ((654345 2028969, 657675 2024640))	429	593	513.99	0.066388888888889
MultiLineString ((657675 2024640, 654345 2028969))	593	429	1356.2	0.066388888888889
MultiLineString ((591741 1993005, 580086 1995336))	398	397	8568.184296875263	0.06555555555564
MultiLineString ((580086 1995336, 591741 1993005))	397	398	3620.5000000000714	0.065555555555558
MultiLineString ((663336 1981350, 666000 1992006))	434	433	11039.660000000109	0.06527777777801
MultiLineString ((666000 1992006, 663336 1981350))	433	434	8095.570000000097	0.065277777777845
MultiLineString ((482850 1745919, 485514 1758906))	461	874	451.45	0.065277777777778
MultiLineString ((485514 1758906, 482850 1745919))	874	461	604.0399999999996	0.065277777777778
MultiLineString ((704295 1938726, 692640 1935729))	563	494	7334.350000000005	0.064722222222225
MultiLineString ((692640 1935729, 704295 1938726))	494	563	3611.73	0.064722222222222
MultiLineString ((689643 1834497, 681318 1826172))	525	452	5400.490000000095	0.064444444444458
MultiLineString ((681318 1826172, 689643 1834497))	452	525	3082.2500000000023	0.064444444444446
MultiLineString ((692640 1913085, 697302 1909755))	499	569	8035.7200000000075	0.064444444444446
